,Date,Code,MID
818,2016-03-31,USD,3.759
819,2016-04-01,USD,3.7193
820,2016-04-04,USD,3.7254
821,2016-04-05,USD,3.7337
822,2016-04-06,USD,3.751
823,2016-04-07,USD,3.7414
824,2016-04-08,USD,3.7701000000000002
825,2016-04-11,USD,3.7587
826,2016-04-12,USD,3.749
827,2016-04-13,USD,3.7771
828,2016-04-14,USD,3.8174
829,2016-04-15,USD,3.8176
830,2016-04-18,USD,3.801
831,2016-04-19,USD,3.7925
832,2016-04-20,USD,3.7842000000000002
833,2016-04-21,USD,3.7981
834,2016-04-22,USD,3.8399
835,2016-04-25,USD,3.8962
836,2016-04-26,USD,3.8935
837,2016-04-27,USD,3.8793
838,2016-04-28,USD,3.8695
839,2016-04-29,USD,3.8738
840,2016-05-02,USD,3.8195
841,2016-05-04,USD,3.83
842,2016-05-05,USD,3.8475
843,2016-05-06,USD,3.8732
844,2016-05-09,USD,3.873
845,2016-05-10,USD,3.8853
846,2016-05-11,USD,3.8855
847,2016-05-12,USD,3.8811
848,2016-05-13,USD,3.8775
849,2016-05-16,USD,3.8625
850,2016-05-17,USD,3.8508
851,2016-05-18,USD,3.9005
852,2016-05-19,USD,3.9161
853,2016-05-20,USD,3.9358
854,2016-05-23,USD,3.9513
855,2016-05-24,USD,3.9789
856,2016-05-25,USD,3.9684
857,2016-05-27,USD,3.9393000000000002
858,2016-05-30,USD,3.947
859,2016-05-31,USD,3.9369
860,2016-06-01,USD,3.935
861,2016-06-02,USD,3.9204
862,2016-06-03,USD,3.9384
863,2016-06-06,USD,3.8602
864,2016-06-07,USD,3.8298
865,2016-06-08,USD,3.815
866,2016-06-09,USD,3.8125999999999998
867,2016-06-10,USD,3.8545
868,2016-06-13,USD,3.8943000000000003
869,2016-06-14,USD,3.9483
870,2016-06-15,USD,3.9351000000000003
871,2016-06-16,USD,3.9469000000000003
872,2016-06-17,USD,3.9412000000000003
873,2016-06-20,USD,3.8724
874,2016-06-21,USD,3.8741
875,2016-06-22,USD,3.8945
876,2016-06-23,USD,3.8593
877,2016-06-24,USD,3.9994
878,2016-06-27,USD,4.0263
879,2016-06-28,USD,4.003
880,2016-06-29,USD,3.9905
881,2016-06-30,USD,3.9803
882,2016-07-01,USD,3.9548
883,2016-07-04,USD,3.9886
884,2016-07-05,USD,3.9963
885,2016-07-06,USD,4.0225
886,2016-07-07,USD,4.0036
887,2016-07-08,USD,4.0001
888,2016-07-11,USD,4.006
889,2016-07-12,USD,3.9807
890,2016-07-13,USD,3.9809
891,2016-07-14,USD,3.9681
892,2016-07-15,USD,3.9598
893,2016-07-18,USD,3.9853
894,2016-07-19,USD,3.9582
895,2016-07-20,USD,3.979
896,2016-07-21,USD,3.9685
897,2016-07-22,USD,3.9504
898,2016-07-25,USD,3.9697
899,2016-07-26,USD,3.9682
900,2016-07-27,USD,3.9739
901,2016-07-28,USD,3.9389000000000003
902,2016-07-29,USD,3.9364
903,2016-08-01,USD,3.904
904,2016-08-02,USD,3.882
905,2016-08-03,USD,3.8516
906,2016-08-04,USD,3.8588
907,2016-08-05,USD,3.8542
908,2016-08-08,USD,3.8706
909,2016-08-09,USD,3.8482000000000003
910,2016-08-10,USD,3.825
911,2016-08-11,USD,3.8297
912,2016-08-12,USD,3.8219000000000003
913,2016-08-16,USD,3.7929
914,2016-08-17,USD,3.8075
915,2016-08-18,USD,3.7826
916,2016-08-19,USD,3.7905
917,2016-08-22,USD,3.809
918,2016-08-23,USD,3.8061
919,2016-08-24,USD,3.8174
920,2016-08-25,USD,3.819
921,2016-08-26,USD,3.8327999999999998
922,2016-08-29,USD,3.8789
923,2016-08-30,USD,3.8858
924,2016-08-31,USD,3.9082
925,2016-09-01,USD,3.9116
926,2016-09-02,USD,3.9164
927,2016-09-05,USD,3.8937
928,2016-09-06,USD,3.8869
929,2016-09-07,USD,3.8515
930,2016-09-08,USD,3.8255
931,2016-09-09,USD,3.8385
932,2016-09-12,USD,3.8668
933,2016-09-13,USD,3.8734
934,2016-09-14,USD,3.8716
935,2016-09-15,USD,3.8587
936,2016-09-16,USD,3.8497
937,2016-09-19,USD,3.8586
938,2016-09-20,USD,3.8438
939,2016-09-21,USD,3.8601
940,2016-09-22,USD,3.8128
941,2016-09-23,USD,3.8327999999999998
942,2016-09-26,USD,3.8324
943,2016-09-27,USD,3.8227
944,2016-09-28,USD,3.8264
945,2016-09-29,USD,3.8354
946,2016-09-30,USD,3.8558
947,2016-10-03,USD,3.8252
948,2016-10-04,USD,3.8472
949,2016-10-05,USD,3.8307
950,2016-10-06,USD,3.8405
951,2016-10-07,USD,3.8505000000000003
952,2016-10-10,USD,3.8307
953,2016-10-11,USD,3.8487
954,2016-10-12,USD,3.8851
955,2016-10-13,USD,3.9164
956,2016-10-14,USD,3.8965
957,2016-10-17,USD,3.9265
958,2016-10-18,USD,3.9148
959,2016-10-19,USD,3.9285
960,2016-10-20,USD,3.9359
961,2016-10-21,USD,3.98
962,2016-10-24,USD,3.9690000000000003
963,2016-10-25,USD,3.9543
964,2016-10-26,USD,3.9516999999999998
965,2016-10-27,USD,3.976
966,2016-10-28,USD,3.9696
967,2016-10-31,USD,3.9488000000000003
968,2016-11-02,USD,3.8954
969,2016-11-03,USD,3.8965
970,2016-11-04,USD,3.8862
971,2016-11-07,USD,3.9132
972,2016-11-08,USD,3.9169
973,2016-11-09,USD,3.9305
974,2016-11-10,USD,3.9856
975,2016-11-14,USD,4.0805
976,2016-11-15,USD,4.0837
977,2016-11-16,USD,4.138
978,2016-11-17,USD,4.1375
979,2016-11-18,USD,4.1968
980,2016-11-21,USD,4.1748
981,2016-11-22,USD,4.1507
982,2016-11-23,USD,4.1588
983,2016-11-24,USD,4.188
984,2016-11-25,USD,4.1628
985,2016-11-28,USD,4.1521
986,2016-11-29,USD,4.1827
987,2016-11-30,USD,4.1721
988,2016-12-01,USD,4.1987
989,2016-12-02,USD,4.215
990,2016-12-05,USD,4.2213
991,2016-12-06,USD,4.1825
992,2016-12-07,USD,4.1268
993,2016-12-08,USD,4.1107
994,2016-12-09,USD,4.1772
995,2016-12-12,USD,4.209
996,2016-12-13,USD,4.1905
997,2016-12-14,USD,4.1768
998,2016-12-15,USD,4.2329
999,2016-12-16,USD,4.2296
1000,2016-12-19,USD,4.2255
1001,2016-12-20,USD,4.2493
1002,2016-12-21,USD,4.2484
1003,2016-12-22,USD,4.2222
1004,2016-12-23,USD,4.2199
1005,2016-12-27,USD,4.212
1006,2016-12-28,USD,4.226
1007,2016-12-29,USD,4.2161
1008,2016-12-30,USD,4.1793
1009,2017-01-02,USD,4.2106
1010,2017-01-03,USD,4.2271
1011,2017-01-04,USD,4.2037
1012,2017-01-05,USD,4.1667
1013,2017-01-09,USD,4.1592
1014,2017-01-10,USD,4.127
1015,2017-01-11,USD,4.1465
1016,2017-01-12,USD,4.1103
1017,2017-01-13,USD,4.1084
1018,2017-01-16,USD,4.1354
1019,2017-01-17,USD,4.0989
1020,2017-01-18,USD,4.087
1021,2017-01-19,USD,4.1014
1022,2017-01-20,USD,4.1005
1023,2017-01-23,USD,4.076
1024,2017-01-24,USD,4.0708
1025,2017-01-25,USD,4.0585
1026,2017-01-26,USD,4.059
1027,2017-01-27,USD,4.0595
1028,2017-01-30,USD,4.0472
1029,2017-01-31,USD,4.0446
1030,2017-02-01,USD,4.0071
1031,2017-02-02,USD,3.9835000000000003
1032,2017-02-03,USD,4.0014
1033,2017-02-06,USD,3.9892000000000003
1034,2017-02-07,USD,4.028
1035,2017-02-08,USD,4.0521
1036,2017-02-09,USD,4.0332
1037,2017-02-10,USD,4.0435
1038,2017-02-13,USD,4.0496
1039,2017-02-14,USD,4.0525
1040,2017-02-15,USD,4.0752
1041,2017-02-16,USD,4.0567
1042,2017-02-17,USD,4.0693
1043,2017-02-20,USD,4.0692
1044,2017-02-21,USD,4.0942
1045,2017-02-22,USD,4.0899
1046,2017-02-23,USD,4.084
1047,2017-02-24,USD,4.0681
1048,2017-02-27,USD,4.0745
1049,2017-02-28,USD,4.077
1050,2017-03-01,USD,4.0756
1051,2017-03-02,USD,4.0765
1052,2017-03-03,USD,4.0955
1053,2017-03-06,USD,4.0663
1054,2017-03-07,USD,4.0803
1055,2017-03-08,USD,4.0818
1056,2017-03-09,USD,4.0864
1057,2017-03-10,USD,4.0761
1058,2017-03-13,USD,4.0747
1059,2017-03-14,USD,4.0697
1060,2017-03-15,USD,4.0646
1061,2017-03-16,USD,4.03
1062,2017-03-17,USD,3.9917
1063,2017-03-20,USD,3.9821
1064,2017-03-21,USD,3.9502
1065,2017-03-22,USD,3.9731
1066,2017-03-23,USD,3.9687
1067,2017-03-24,USD,3.9481
1068,2017-03-27,USD,3.9259
1069,2017-03-28,USD,3.9169
1070,2017-03-29,USD,3.9265
1071,2017-03-30,USD,3.9402
1072,2017-03-31,USD,3.9455
1073,2017-04-03,USD,3.9664
1074,2017-04-04,USD,3.989
1075,2017-04-05,USD,3.9783
1076,2017-04-06,USD,3.9792
1077,2017-04-07,USD,3.9755000000000003
1078,2017-04-10,USD,3.9956
1079,2017-04-11,USD,4.0009
1080,2017-04-12,USD,4.0026
1081,2017-04-13,USD,3.9886
1082,2017-04-14,USD,3.9911000000000003
1083,2017-04-18,USD,3.98
1084,2017-04-19,USD,3.9571
1085,2017-04-20,USD,3.9588
1086,2017-04-21,USD,3.9841
1087,2017-04-24,USD,3.906
1088,2017-04-25,USD,3.8873
1089,2017-04-26,USD,3.8757
1090,2017-04-27,USD,3.8776
1091,2017-04-28,USD,3.8696
1092,2017-05-02,USD,3.8675
1093,2017-05-04,USD,3.863
1094,2017-05-05,USD,3.849
1095,2017-05-08,USD,3.8391
1096,2017-05-09,USD,3.8741
1097,2017-05-10,USD,3.8777
1098,2017-05-11,USD,3.8744
1099,2017-05-12,USD,3.8837
1100,2017-05-15,USD,3.8463000000000003
1101,2017-05-16,USD,3.7932
1102,2017-05-17,USD,3.7808
1103,2017-05-18,USD,3.7926
1104,2017-05-19,USD,3.7735000000000003
1105,2017-05-22,USD,3.7526
1106,2017-05-23,USD,3.7354000000000003
1107,2017-05-24,USD,3.7535
1108,2017-05-25,USD,3.7177
1109,2017-05-26,USD,3.7248
1110,2017-05-29,USD,3.7371
1111,2017-05-30,USD,3.7471
1112,2017-05-31,USD,3.7354000000000003
1113,2017-06-01,USD,3.7262
1114,2017-06-02,USD,3.7323
1115,2017-06-05,USD,3.7066
1116,2017-06-06,USD,3.725
1117,2017-06-07,USD,3.7241
1118,2017-06-08,USD,3.74
1119,2017-06-09,USD,3.7465
1120,2017-06-12,USD,3.735
1121,2017-06-13,USD,3.7379
1122,2017-06-14,USD,3.7497
1123,2017-06-16,USD,3.7749
1124,2017-06-19,USD,3.7615
1125,2017-06-20,USD,3.7862
1126,2017-06-21,USD,3.809
1127,2017-06-22,USD,3.8002000000000002
1128,2017-06-23,USD,3.7824
1129,2017-06-26,USD,3.7653
1130,2017-06-27,USD,3.7442
1131,2017-06-28,USD,3.7249
1132,2017-06-29,USD,3.7122
1133,2017-06-30,USD,3.7062
1134,2017-07-03,USD,3.7196
1135,2017-07-04,USD,3.7372
1136,2017-07-05,USD,3.7471
1137,2017-07-06,USD,3.7351
1138,2017-07-07,USD,3.7068
1139,2017-07-10,USD,3.716
1140,2017-07-11,USD,3.7235
1141,2017-07-12,USD,3.7034000000000002
1142,2017-07-13,USD,3.7133000000000003
1143,2017-07-14,USD,3.6986
1144,2017-07-17,USD,3.6767000000000003
1145,2017-07-18,USD,3.6469
1146,2017-07-19,USD,3.6486
1147,2017-07-20,USD,3.6604
1148,2017-07-21,USD,3.632
1149,2017-07-24,USD,3.6395
1150,2017-07-25,USD,3.6519
1151,2017-07-26,USD,3.6661
1152,2017-07-27,USD,3.6366
1153,2017-07-28,USD,3.6406
1154,2017-07-31,USD,3.6264000000000003
1155,2017-08-01,USD,3.5991
1156,2017-08-02,USD,3.5863
1157,2017-08-03,USD,3.5918
1158,2017-08-04,USD,3.5702
1159,2017-08-07,USD,3.5995
1160,2017-08-08,USD,3.6027
1161,2017-08-09,USD,3.6342
1162,2017-08-10,USD,3.6432
1163,2017-08-11,USD,3.6449
1164,2017-08-14,USD,3.6278
1165,2017-08-16,USD,3.6435
1166,2017-08-17,USD,3.6258
1167,2017-08-18,USD,3.6459
1168,2017-08-21,USD,3.6408
1169,2017-08-22,USD,3.6334
1170,2017-08-23,USD,3.6274
1171,2017-08-24,USD,3.6329000000000002
1172,2017-08-25,USD,3.6112
1173,2017-08-28,USD,3.5736
1174,2017-08-29,USD,3.5372
1175,2017-08-30,USD,3.5678
1176,2017-08-31,USD,3.5822000000000003
1177,2017-09-01,USD,3.5693
1178,2017-09-04,USD,3.5718
1179,2017-09-05,USD,3.5642
1180,2017-09-06,USD,3.5538
1181,2017-09-07,USD,3.5511
1182,2017-09-08,USD,3.5239000000000003
1183,2017-09-11,USD,3.5293
1184,2017-09-12,USD,3.5552
1185,2017-09-13,USD,3.5627
1186,2017-09-14,USD,3.5984
1187,2017-09-15,USD,3.5863
1188,2017-09-18,USD,3.5881
1189,2017-09-19,USD,3.5821
1190,2017-09-20,USD,3.5619
1191,2017-09-21,USD,3.5975
1192,2017-09-22,USD,3.5651
1193,2017-09-25,USD,3.5866
1194,2017-09-26,USD,3.6234
1195,2017-09-27,USD,3.665
1196,2017-09-28,USD,3.6682
1197,2017-09-29,USD,3.6519
1198,2017-10-02,USD,3.6726
1199,2017-10-03,USD,3.6737
1200,2017-10-04,USD,3.6597
1201,2017-10-05,USD,3.6502
1202,2017-10-06,USD,3.6799
1203,2017-10-09,USD,3.6743
1204,2017-10-10,USD,3.6468
1205,2017-10-11,USD,3.6219
1206,2017-10-12,USD,3.6
1207,2017-10-13,USD,3.601
1208,2017-10-16,USD,3.6004
1209,2017-10-17,USD,3.5964
1210,2017-10-18,USD,3.6006
1211,2017-10-19,USD,3.5896
1212,2017-10-20,USD,3.5966
1213,2017-10-23,USD,3.6061
1214,2017-10-24,USD,3.6031
1215,2017-10-25,USD,3.6006
1216,2017-10-26,USD,3.5939
1217,2017-10-27,USD,3.6568
1218,2017-10-30,USD,3.643
1219,2017-10-31,USD,3.6529
1220,2017-11-02,USD,3.6366
1221,2017-11-03,USD,3.6408
1222,2017-11-06,USD,3.6585
1223,2017-11-07,USD,3.6652
1224,2017-11-08,USD,3.6595
1225,2017-11-09,USD,3.6466000000000003
1226,2017-11-10,USD,3.6274
1227,2017-11-13,USD,3.6382
1228,2017-11-14,USD,3.6126
1229,2017-11-15,USD,3.5886
1230,2017-11-16,USD,3.5958
1231,2017-11-17,USD,3.5965
1232,2017-11-20,USD,3.5909
1233,2017-11-21,USD,3.606
1234,2017-11-22,USD,3.5881
1235,2017-11-23,USD,3.5557
1236,2017-11-24,USD,3.5486
1237,2017-11-27,USD,3.5276
1238,2017-11-28,USD,3.5382
1239,2017-11-29,USD,3.5385
1240,2017-11-30,USD,3.5543
1241,2017-12-01,USD,3.5352
1242,2017-12-04,USD,3.5499
1243,2017-12-05,USD,3.5454
1244,2017-12-06,USD,3.5653
1245,2017-12-07,USD,3.5722
1246,2017-12-08,USD,3.5808
1247,2017-12-11,USD,3.5633
1248,2017-12-12,USD,3.5708
1249,2017-12-13,USD,3.588
1250,2017-12-14,USD,3.5716
1251,2017-12-15,USD,3.5786
1252,2017-12-18,USD,3.574
1253,2017-12-19,USD,3.5583
1254,2017-12-20,USD,3.5459
1255,2017-12-21,USD,3.5369
1256,2017-12-22,USD,3.5393
1257,2017-12-27,USD,3.5253
1258,2017-12-28,USD,3.5046
1259,2017-12-29,USD,3.4813
1260,2018-01-02,USD,3.4546
1261,2018-01-03,USD,3.4616
1262,2018-01-04,USD,3.4472
1263,2018-01-05,USD,3.4488
1264,2018-01-08,USD,3.4735
1265,2018-01-09,USD,3.4992
1266,2018-01-10,USD,3.4999000000000002
1267,2018-01-11,USD,3.495
1268,2018-01-12,USD,3.4366
1269,2018-01-15,USD,3.401
1270,2018-01-16,USD,3.419
1271,2018-01-17,USD,3.4109
1272,2018-01-18,USD,3.4108
1273,2018-01-19,USD,3.3994
1274,2018-01-22,USD,3.4036
1275,2018-01-23,USD,3.4084
1276,2018-01-24,USD,3.375
1277,2018-01-25,USD,3.3376
1278,2018-01-26,USD,3.3299
1279,2018-01-29,USD,3.3375
1280,2018-01-30,USD,3.3442
1281,2018-01-31,USD,3.3318
1282,2018-02-01,USD,3.3346
1283,2018-02-02,USD,3.3329
1284,2018-02-05,USD,3.3375
1285,2018-02-06,USD,3.3498
1286,2018-02-07,USD,3.3677
1287,2018-02-08,USD,3.4119
1288,2018-02-09,USD,3.4263
1289,2018-02-12,USD,3.4122
1290,2018-02-13,USD,3.3916
1291,2018-02-14,USD,3.3769
1292,2018-02-15,USD,3.3259
1293,2018-02-16,USD,3.3173
1294,2018-02-19,USD,3.3411
1295,2018-02-20,USD,3.3597
1296,2018-02-21,USD,3.3697
1297,2018-02-22,USD,3.4009
1298,2018-02-23,USD,3.3911
1299,2018-02-26,USD,3.3799
1300,2018-02-27,USD,3.3816
1301,2018-02-28,USD,3.4188
1302,2018-03-01,USD,3.4356
1303,2018-03-02,USD,3.42
1304,2018-03-05,USD,3.3995
1305,2018-03-06,USD,3.3936
1306,2018-03-07,USD,3.3744
1307,2018-03-08,USD,3.3935
1308,2018-03-09,USD,3.4132
1309,2018-03-12,USD,3.4066
1310,2018-03-13,USD,3.4143
1311,2018-03-14,USD,3.4055
1312,2018-03-15,USD,3.4117
1313,2018-03-16,USD,3.4214
1314,2018-03-19,USD,3.4341
1315,2018-03-20,USD,3.4296
1316,2018-03-21,USD,3.4544
1317,2018-03-22,USD,3.4264
1318,2018-03-23,USD,3.4319
1319,2018-03-26,USD,3.4145
1320,2018-03-27,USD,3.3921
1321,2018-03-28,USD,3.3956
1322,2018-03-29,USD,3.4201
1323,2018-03-30,USD,3.4139
1324,2018-04-03,USD,3.4177
1325,2018-04-04,USD,3.4224
1326,2018-04-05,USD,3.4301
1327,2018-04-06,USD,3.4314999999999998
1328,2018-04-09,USD,3.4173999999999998
1329,2018-04-10,USD,3.4068
1330,2018-04-11,USD,3.3859
1331,2018-04-12,USD,3.3924
1332,2018-04-13,USD,3.3862
1333,2018-04-16,USD,3.3666
1334,2018-04-17,USD,3.3572
1335,2018-04-18,USD,3.3721
1336,2018-04-19,USD,3.3693
1337,2018-04-20,USD,3.3881
1338,2018-04-23,USD,3.4156
1339,2018-04-24,USD,3.4401
1340,2018-04-25,USD,3.4548
1341,2018-04-26,USD,3.4827
1342,2018-04-27,USD,3.5003
1343,2018-04-30,USD,3.4868
1344,2018-05-02,USD,3.5563000000000002
1345,2018-05-04,USD,3.5754
1346,2018-05-07,USD,3.5634
1347,2018-05-08,USD,3.5884
1348,2018-05-09,USD,3.609
1349,2018-05-10,USD,3.5773
1350,2018-05-11,USD,3.5708
1351,2018-05-14,USD,3.5558
1352,2018-05-15,USD,3.5931
1353,2018-05-16,USD,3.6241
1354,2018-05-17,USD,3.6283000000000003
1355,2018-05-18,USD,3.6385
1356,2018-05-21,USD,3.6615
1357,2018-05-22,USD,3.6252
1358,2018-05-23,USD,3.6693
1359,2018-05-24,USD,3.659
1360,2018-05-25,USD,3.6686
1361,2018-05-28,USD,3.6849
1362,2018-05-29,USD,3.7298999999999998
1363,2018-05-30,USD,3.72
1364,2018-06-01,USD,3.6934
1365,2018-06-04,USD,3.6665
1366,2018-06-05,USD,3.6569000000000003
1367,2018-06-06,USD,3.6470000000000002
1368,2018-06-07,USD,3.6062000000000003
1369,2018-06-08,USD,3.6479
1370,2018-06-11,USD,3.6247
1371,2018-06-12,USD,3.6271
1372,2018-06-13,USD,3.6461
1373,2018-06-14,USD,3.6155
1374,2018-06-15,USD,3.6922
1375,2018-06-18,USD,3.7003
1376,2018-06-19,USD,3.7316000000000003
1377,2018-06-20,USD,3.7352
1378,2018-06-21,USD,3.7607
1379,2018-06-22,USD,3.6977
1380,2018-06-25,USD,3.7087
1381,2018-06-26,USD,3.7151
1382,2018-06-27,USD,3.7351
1383,2018-06-28,USD,3.7705
1384,2018-06-29,USD,3.7439999999999998
1385,2018-07-02,USD,3.7702999999999998
1386,2018-07-03,USD,3.7723
1387,2018-07-04,USD,3.7759
1388,2018-07-05,USD,3.7485
1389,2018-07-06,USD,3.7222
1390,2018-07-09,USD,3.685
1391,2018-07-10,USD,3.6973000000000003
1392,2018-07-11,USD,3.7
1393,2018-07-12,USD,3.7055
1394,2018-07-13,USD,3.7244
1395,2018-07-16,USD,3.6828000000000003
1396,2018-07-17,USD,3.6619
1397,2018-07-18,USD,3.7031
1398,2018-07-19,USD,3.7163
1399,2018-07-20,USD,3.717
1400,2018-07-23,USD,3.6957
1401,2018-07-24,USD,3.702
1402,2018-07-25,USD,3.6793
1403,2018-07-26,USD,3.6649000000000003
1404,2018-07-27,USD,3.6936999999999998
1405,2018-07-30,USD,3.6684
1406,2018-07-31,USD,3.6481
1407,2018-08-01,USD,3.6603
1408,2018-08-02,USD,3.6783
1409,2018-08-03,USD,3.6926
1410,2018-08-06,USD,3.692
1411,2018-08-07,USD,3.6722
1412,2018-08-08,USD,3.6782
1413,2018-08-09,USD,3.6846
1414,2018-08-10,USD,3.7481
1415,2018-08-13,USD,3.7862
1416,2018-08-14,USD,3.7768
1417,2018-08-16,USD,3.7871
1418,2018-08-17,USD,3.7784
1419,2018-08-20,USD,3.7695
1420,2018-08-21,USD,3.7375
1421,2018-08-22,USD,3.7104
1422,2018-08-23,USD,3.7069
1423,2018-08-24,USD,3.7014
1424,2018-08-27,USD,3.682
1425,2018-08-28,USD,3.6548
1426,2018-08-29,USD,3.6747
1427,2018-08-30,USD,3.6724
1428,2018-08-31,USD,3.6808
1429,2018-09-03,USD,3.6991
1430,2018-09-04,USD,3.7241
1431,2018-09-05,USD,3.733
1432,2018-09-06,USD,3.7143
1433,2018-09-07,USD,3.6995
1434,2018-09-10,USD,3.7283
1435,2018-09-11,USD,3.7087
1436,2018-09-12,USD,3.7198
1437,2018-09-13,USD,3.713
1438,2018-09-14,USD,3.6817
1439,2018-09-17,USD,3.6875999999999998
1440,2018-09-18,USD,3.6817
1441,2018-09-19,USD,3.6685
1442,2018-09-20,USD,3.6702
1443,2018-09-21,USD,3.6402
1444,2018-09-24,USD,3.662
1445,2018-09-25,USD,3.6511
1446,2018-09-26,USD,3.643
1447,2018-09-27,USD,3.6557
1448,2018-09-28,USD,3.6754
1449,2018-10-01,USD,3.6867
1450,2018-10-02,USD,3.7326
1451,2018-10-03,USD,3.7103
1452,2018-10-04,USD,3.7512
1453,2018-10-05,USD,3.7518000000000002
1454,2018-10-08,USD,3.7574
1455,2018-10-09,USD,3.7629
1456,2018-10-10,USD,3.7507
1457,2018-10-11,USD,3.7399
1458,2018-10-12,USD,3.713
1459,2018-10-15,USD,3.7091000000000003
1460,2018-10-16,USD,3.7036
1461,2018-10-17,USD,3.7123
1462,2018-10-18,USD,3.7302
1463,2018-10-19,USD,3.7601
1464,2018-10-22,USD,3.7273
1465,2018-10-23,USD,3.7485
1466,2018-10-24,USD,3.7698
1467,2018-10-25,USD,3.7796000000000003
1468,2018-10-26,USD,3.7899000000000003
1469,2018-10-29,USD,3.793
1470,2018-10-30,USD,3.8062
1471,2018-10-31,USD,3.8203
1472,2018-11-02,USD,3.7804
1473,2018-11-05,USD,3.7907
1474,2018-11-06,USD,3.7802
1475,2018-11-07,USD,3.7398
1476,2018-11-08,USD,3.7599
1477,2018-11-09,USD,3.7838000000000003
1478,2018-11-12,USD,3.8163
1479,2018-11-13,USD,3.8268
1480,2018-11-14,USD,3.8114
1481,2018-11-15,USD,3.8074
1482,2018-11-16,USD,3.7876000000000003
1483,2018-11-19,USD,3.784
1484,2018-11-20,USD,3.79
1485,2018-11-21,USD,3.7829
1486,2018-11-22,USD,3.7764
1487,2018-11-23,USD,3.7779
1488,2018-11-26,USD,3.7701000000000002
1489,2018-11-27,USD,3.7948
1490,2018-11-28,USD,3.8114
1491,2018-11-29,USD,3.7728
1492,2018-11-30,USD,3.7731
1493,2018-12-03,USD,3.7672
1494,2018-12-04,USD,3.7516
1495,2018-12-05,USD,3.7832
1496,2018-12-06,USD,3.7843999999999998
1497,2018-12-07,USD,3.7694
1498,2018-12-10,USD,3.76
1499,2018-12-11,USD,3.7763
1500,2018-12-12,USD,3.7934
1501,2018-12-13,USD,3.7739000000000003
1502,2018-12-14,USD,3.8095
1503,2018-12-17,USD,3.7871
1504,2018-12-18,USD,3.7668
1505,2018-12-19,USD,3.7619
1506,2018-12-20,USD,3.7331000000000003
1507,2018-12-21,USD,3.7528
1508,2018-12-24,USD,3.7588
1509,2018-12-27,USD,3.7616
1510,2018-12-28,USD,3.755
1511,2018-12-31,USD,3.7597
1512,2019-01-02,USD,3.7619
1513,2019-01-03,USD,3.7827
1514,2019-01-04,USD,3.7720000000000002
1515,2019-01-07,USD,3.7575000000000003
1516,2019-01-08,USD,3.7559
1517,2019-01-09,USD,3.7509
1518,2019-01-10,USD,3.7359999999999998
1519,2019-01-11,USD,3.7289
1520,2019-01-14,USD,3.7458
1521,2019-01-15,USD,3.7542
1522,2019-01-16,USD,3.7619
1523,2019-01-17,USD,3.7615
1524,2019-01-18,USD,3.7694
1525,2019-01-21,USD,3.7751
1526,2019-01-22,USD,3.7727
1527,2019-01-23,USD,3.7747
1528,2019-01-24,USD,3.7843999999999998
1529,2019-01-25,USD,3.7893
1530,2019-01-28,USD,3.7592
1531,2019-01-29,USD,3.7563
1532,2019-01-30,USD,3.7577
1533,2019-01-31,USD,3.7271
1534,2019-02-01,USD,3.7243
1535,2013-01-02,EUR,4.0671
1536,2013-01-03,EUR,4.077
1537,2013-01-04,EUR,4.1248
1538,2013-01-07,EUR,4.1218
1539,2013-01-08,EUR,4.1263
1540,2013-01-09,EUR,4.1192
1541,2013-01-10,EUR,4.076
1542,2013-01-11,EUR,4.0996
1543,2013-01-14,EUR,4.1231
1544,2013-01-15,EUR,4.1151
1545,2013-01-16,EUR,4.128
1546,2013-01-17,EUR,4.1178
1547,2013-01-18,EUR,4.1294
1548,2013-01-21,EUR,4.1762
1549,2013-01-22,EUR,4.17
1550,2013-01-23,EUR,4.1591000000000005
1551,2013-01-24,EUR,4.1964
1552,2013-01-25,EUR,4.1903
1553,2013-01-28,EUR,4.1805
1554,2013-01-29,EUR,4.1969
1555,2013-01-30,EUR,4.1858
1556,2013-01-31,EUR,4.187
1557,2013-02-01,EUR,4.2028
1558,2013-02-04,EUR,4.1515
1559,2013-02-05,EUR,4.17
1560,2013-02-06,EUR,4.1801
1561,2013-02-07,EUR,4.1882
1562,2013-02-08,EUR,4.167
1563,2013-02-11,EUR,4.1519
1564,2013-02-12,EUR,4.1686
1565,2013-02-13,EUR,4.1781
1566,2013-02-14,EUR,4.1715
1567,2013-02-15,EUR,4.1852
1568,2013-02-18,EUR,4.193
1569,2013-02-19,EUR,4.1863
1570,2013-02-20,EUR,4.1602
1571,2013-02-21,EUR,4.176
1572,2013-02-22,EUR,4.1574
1573,2013-02-25,EUR,4.158
1574,2013-02-26,EUR,4.1613
1575,2013-02-27,EUR,4.1658
1576,2013-02-28,EUR,4.157
1577,2013-03-01,EUR,4.1432
1578,2013-03-04,EUR,4.135
1579,2013-03-05,EUR,4.1361
1580,2013-03-06,EUR,4.1269
1581,2013-03-07,EUR,4.1472
1582,2013-03-08,EUR,4.1497
1583,2013-03-11,EUR,4.139
1584,2013-03-12,EUR,4.15
1585,2013-03-13,EUR,4.1484
1586,2013-03-14,EUR,4.1448
1587,2013-03-15,EUR,4.1595
1588,2013-03-18,EUR,4.1505
1589,2013-03-19,EUR,4.1465
1590,2013-03-20,EUR,4.1538
1591,2013-03-21,EUR,4.1805
