,Date,Code,Buy,Sell
4108,2017-01-03,CZK,0.1617,0.16490000000000002
4109,2017-01-04,CZK,0.16090000000000002,0.1641
4110,2017-01-05,CZK,0.1603,0.1635
4111,2017-01-09,CZK,0.1602,0.16340000000000002
4112,2017-01-10,CZK,0.16060000000000002,0.1638
4113,2017-01-11,CZK,0.1602,0.16340000000000002
4114,2017-01-12,CZK,0.1602,0.16340000000000002
4115,2017-01-13,CZK,0.1602,0.16340000000000002
4116,2017-01-16,CZK,0.16040000000000001,0.1636
4117,2017-01-17,CZK,0.1603,0.1635
4118,2017-01-18,CZK,0.1602,0.16340000000000002
4119,2017-01-19,CZK,0.16010000000000002,0.1633
4120,2017-01-20,CZK,0.16,0.1632
4121,2017-01-23,CZK,0.16010000000000002,0.1633
4122,2017-01-24,CZK,0.16,0.1632
4123,2017-01-25,CZK,0.1602,0.16340000000000002
4124,2017-01-26,CZK,0.15960000000000002,0.1628
4125,2017-01-27,CZK,0.159,0.1622
4126,2017-01-30,CZK,0.1588,0.162
4127,2017-01-31,CZK,0.1588,0.162
4128,2017-02-01,CZK,0.1584,0.16160000000000002
4129,2017-02-02,CZK,0.1583,0.1615
4130,2017-02-03,CZK,0.1578,0.161
4131,2017-02-06,CZK,0.1574,0.16060000000000002
4132,2017-02-07,CZK,0.157,0.1602
4133,2017-02-08,CZK,0.1575,0.1607
4134,2017-02-09,CZK,0.15810000000000002,0.1613
4135,2017-02-10,CZK,0.1583,0.1615
4136,2017-02-13,CZK,0.1573,0.1605
4137,2017-02-14,CZK,0.15810000000000002,0.1613
4138,2017-02-15,CZK,0.1577,0.16090000000000002
4139,2017-02-16,CZK,0.1578,0.161
4140,2017-02-17,CZK,0.1582,0.16140000000000002
4141,2017-02-20,CZK,0.1587,0.16190000000000002
4142,2017-02-21,CZK,0.1583,0.1615
4143,2017-02-22,CZK,0.1578,0.161
4144,2017-02-23,CZK,0.1577,0.16090000000000002
4145,2017-02-24,CZK,0.15760000000000002,0.1608
4146,2017-02-27,CZK,0.1577,0.16090000000000002
4147,2017-02-28,CZK,0.158,0.1612
4148,2017-03-01,CZK,0.158,0.1612
4149,2017-03-02,CZK,0.1575,0.1607
4150,2017-03-03,CZK,0.1575,0.1607
4151,2017-03-06,CZK,0.1574,0.16060000000000002
4152,2017-03-07,CZK,0.1579,0.16110000000000002
4153,2017-03-08,CZK,0.1579,0.16110000000000002
4154,2017-03-09,CZK,0.1577,0.16090000000000002
4155,2017-03-10,CZK,0.1582,0.16140000000000002
4156,2017-03-13,CZK,0.1582,0.16140000000000002
4157,2017-03-14,CZK,0.159,0.1622
4158,2017-03-15,CZK,0.1584,0.16160000000000002
4159,2017-03-16,CZK,0.1582,0.16140000000000002
4160,2017-03-17,CZK,0.1574,0.16060000000000002
4161,2017-03-20,CZK,0.15710000000000002,0.1603
4162,2017-03-21,CZK,0.1567,0.15990000000000001
4163,2017-03-22,CZK,0.1563,0.1595
4164,2017-03-23,CZK,0.1568,0.16
4165,2017-03-24,CZK,0.1562,0.15940000000000001
4166,2017-03-27,CZK,0.1563,0.1595
4167,2017-03-28,CZK,0.156,0.1592
4168,2017-03-29,CZK,0.1553,0.1585
4169,2017-03-30,CZK,0.15510000000000002,0.1583
4170,2017-03-31,CZK,0.15380000000000002,0.157
4171,2017-04-03,CZK,0.155,0.1582
4172,2017-04-04,CZK,0.1553,0.1585
4173,2017-04-05,CZK,0.15560000000000002,0.1588
4174,2017-04-06,CZK,0.15480000000000002,0.158
4175,2017-04-07,CZK,0.1572,0.16040000000000001
4176,2017-04-10,CZK,0.1572,0.16040000000000001
4177,2017-04-11,CZK,0.158,0.1612
4178,2017-04-12,CZK,0.1572,0.16040000000000001
4179,2017-04-13,CZK,0.1575,0.1607
4180,2017-04-14,CZK,0.1574,0.16060000000000002
4181,2017-04-18,CZK,0.1572,0.16040000000000001
4182,2017-04-19,CZK,0.15660000000000002,0.1598
4183,2017-04-20,CZK,0.1568,0.16
4184,2017-04-21,CZK,0.1564,0.15960000000000002
4185,2017-04-24,CZK,0.1572,0.16040000000000001
4186,2017-04-25,CZK,0.1564,0.15960000000000002
4187,2017-04-26,CZK,0.1558,0.159
4188,2017-04-27,CZK,0.1552,0.1584
4189,2017-04-28,CZK,0.1549,0.15810000000000002
4190,2017-05-02,CZK,0.15510000000000002,0.1583
4191,2017-05-04,CZK,0.1547,0.1579
4192,2017-05-05,CZK,0.1559,0.15910000000000002
4193,2017-05-08,CZK,0.1558,0.159
4194,2017-05-09,CZK,0.156,0.1592
4195,2017-05-10,CZK,0.157,0.1602
4196,2017-05-11,CZK,0.157,0.1602
4197,2017-05-12,CZK,0.1572,0.16040000000000001
4198,2017-05-15,CZK,0.157,0.1602
4199,2017-05-16,CZK,0.1569,0.16010000000000002
4200,2017-05-17,CZK,0.157,0.1602
4201,2017-05-18,CZK,0.1565,0.1597
4202,2017-05-19,CZK,0.1569,0.16010000000000002
4203,2017-05-22,CZK,0.1567,0.15990000000000001
4204,2017-05-23,CZK,0.15660000000000002,0.1598
4205,2017-05-24,CZK,0.157,0.1602
4206,2017-05-25,CZK,0.15660000000000002,0.1598
4207,2017-05-26,CZK,0.1563,0.1595
4208,2017-05-29,CZK,0.1564,0.15960000000000002
4209,2017-05-30,CZK,0.1564,0.15960000000000002
4210,2017-05-31,CZK,0.156,0.1592
4211,2017-06-01,CZK,0.1564,0.15960000000000002
4212,2017-06-02,CZK,0.1572,0.16040000000000001
4213,2017-06-05,CZK,0.1572,0.16040000000000001
4214,2017-06-06,CZK,0.1575,0.1607
4215,2017-06-07,CZK,0.1577,0.16090000000000002
4216,2017-06-08,CZK,0.1577,0.16090000000000002
4217,2017-06-09,CZK,0.1583,0.1615
4218,2017-06-12,CZK,0.158,0.1612
4219,2017-06-13,CZK,0.1584,0.16160000000000002
4220,2017-06-14,CZK,0.1587,0.16190000000000002
4221,2017-06-16,CZK,0.1589,0.1621
4222,2017-06-19,CZK,0.1592,0.16240000000000002
4223,2017-06-20,CZK,0.15940000000000001,0.1626
4224,2017-06-21,CZK,0.1592,0.16240000000000002
4225,2017-06-22,CZK,0.1598,0.163
4226,2017-06-23,CZK,0.15990000000000001,0.1631
4227,2017-06-26,CZK,0.1593,0.1625
4228,2017-06-27,CZK,0.1587,0.16190000000000002
4229,2017-06-28,CZK,0.159,0.1622
4230,2017-06-29,CZK,0.1593,0.1625
4231,2017-06-30,CZK,0.16010000000000002,0.1633
4232,2017-07-03,CZK,0.15990000000000001,0.1631
4233,2017-07-04,CZK,0.16060000000000002,0.1638
4234,2017-07-05,CZK,0.1608,0.164
4235,2017-07-06,CZK,0.161,0.1642
4236,2017-07-07,CZK,0.1612,0.16440000000000002
4237,2017-07-10,CZK,0.16060000000000002,0.1638
4238,2017-07-11,CZK,0.16060000000000002,0.1638
4239,2017-07-12,CZK,0.16090000000000002,0.1641
4240,2017-07-13,CZK,0.1607,0.16390000000000002
4241,2017-07-14,CZK,0.1603,0.1635
4242,2017-07-17,CZK,0.15990000000000001,0.1631
4243,2017-07-18,CZK,0.1597,0.16290000000000002
4244,2017-07-19,CZK,0.15940000000000001,0.1626
4245,2017-07-20,CZK,0.15990000000000001,0.1631
4246,2017-07-21,CZK,0.1598,0.163
4247,2017-07-24,CZK,0.1615,0.1647
4248,2017-07-25,CZK,0.16140000000000002,0.1646
4249,2017-07-26,CZK,0.1617,0.16490000000000002
4250,2017-07-27,CZK,0.1621,0.1653
4251,2017-07-28,CZK,0.1617,0.16490000000000002
4252,2017-07-31,CZK,0.1617,0.16490000000000002
4253,2017-08-01,CZK,0.1612,0.16440000000000002
4254,2017-08-02,CZK,0.161,0.1642
4255,2017-08-03,CZK,0.1612,0.16440000000000002
4256,2017-08-04,CZK,0.1617,0.16490000000000002
4257,2017-08-07,CZK,0.16060000000000002,0.1638
4258,2017-08-08,CZK,0.16110000000000002,0.1643
4259,2017-08-09,CZK,0.1612,0.16440000000000002
4260,2017-08-10,CZK,0.1613,0.1645
4261,2017-08-11,CZK,0.16160000000000002,0.1648
4262,2017-08-14,CZK,0.1623,0.1655
4263,2017-08-16,CZK,0.1623,0.1655
4264,2017-08-17,CZK,0.1621,0.1653
4265,2017-08-18,CZK,0.1621,0.1653
4266,2017-08-21,CZK,0.1623,0.1655
4267,2017-08-22,CZK,0.1621,0.1653
4268,2017-08-23,CZK,0.1622,0.16540000000000002
4269,2017-08-24,CZK,0.1622,0.16540000000000002
4270,2017-08-25,CZK,0.16190000000000002,0.1651
4271,2017-08-28,CZK,0.1613,0.1645
4272,2017-08-29,CZK,0.1613,0.1645
4273,2017-08-30,CZK,0.16160000000000002,0.1648
4274,2017-08-31,CZK,0.16190000000000002,0.1651
4275,2017-09-01,CZK,0.16140000000000002,0.1646
4276,2017-09-04,CZK,0.16140000000000002,0.1646
4277,2017-09-05,CZK,0.16110000000000002,0.1643
4278,2017-09-06,CZK,0.16090000000000002,0.1641
4279,2017-09-07,CZK,0.161,0.1642
4280,2017-09-08,CZK,0.1608,0.164
4281,2017-09-11,CZK,0.1613,0.1645
4282,2017-09-12,CZK,0.1613,0.1645
4283,2017-09-13,CZK,0.16160000000000002,0.1648
4284,2017-09-14,CZK,0.1622,0.16540000000000002
4285,2017-09-15,CZK,0.1625,0.16570000000000001
4286,2017-09-18,CZK,0.1623,0.1655
4287,2017-09-19,CZK,0.1626,0.1658
4288,2017-09-20,CZK,0.1625,0.16570000000000001
4289,2017-09-21,CZK,0.1623,0.1655
4290,2017-09-22,CZK,0.16240000000000002,0.1656
4291,2017-09-25,CZK,0.1623,0.1655
4292,2017-09-26,CZK,0.1625,0.16570000000000001
4293,2017-09-27,CZK,0.1631,0.1663
4294,2017-09-28,CZK,0.1641,0.1675
4295,2017-09-29,CZK,0.1641,0.1675
4296,2017-10-02,CZK,0.1638,0.16720000000000002
4297,2017-10-03,CZK,0.16440000000000002,0.1678
4298,2017-10-04,CZK,0.1645,0.16790000000000002
4299,2017-10-05,CZK,0.1645,0.16790000000000002
4300,2017-10-06,CZK,0.1648,0.16820000000000002
4301,2017-10-09,CZK,0.1651,0.1685
4302,2017-10-10,CZK,0.1646,0.168
4303,2017-10-11,CZK,0.16390000000000002,0.1673
4304,2017-10-12,CZK,0.1637,0.1671
4305,2017-10-13,CZK,0.16340000000000002,0.1668
4306,2017-10-16,CZK,0.163,0.16620000000000001
4307,2017-10-17,CZK,0.1628,0.166
4308,2017-10-18,CZK,0.16240000000000002,0.1656
4309,2017-10-19,CZK,0.1628,0.166
4310,2017-10-20,CZK,0.1632,0.16640000000000002
4311,2017-10-23,CZK,0.1633,0.16670000000000001
4312,2017-10-24,CZK,0.1632,0.16640000000000002
4313,2017-10-25,CZK,0.1642,0.1676
4314,2017-10-26,CZK,0.1637,0.1671
4315,2017-10-27,CZK,0.1642,0.1676
4316,2017-10-30,CZK,0.1637,0.1671
4317,2017-10-31,CZK,0.16390000000000002,0.1673
4318,2017-11-02,CZK,0.1637,0.1671
4319,2017-11-03,CZK,0.16340000000000002,0.1668
4320,2017-11-06,CZK,0.1638,0.16720000000000002
4321,2017-11-07,CZK,0.16390000000000002,0.1673
4322,2017-11-08,CZK,0.1641,0.1675
4323,2017-11-09,CZK,0.1638,0.16720000000000002
4324,2017-11-10,CZK,0.164,0.16740000000000002
4325,2017-11-13,CZK,0.1638,0.16720000000000002
4326,2017-11-14,CZK,0.164,0.16740000000000002
4327,2017-11-15,CZK,0.1641,0.1675
4328,2017-11-16,CZK,0.1638,0.16720000000000002
4329,2017-11-17,CZK,0.1641,0.1675
4330,2017-11-20,CZK,0.16390000000000002,0.1673
4331,2017-11-21,CZK,0.16390000000000002,0.1673
4332,2017-11-22,CZK,0.1637,0.1671
4333,2017-11-23,CZK,0.1638,0.16720000000000002
4334,2017-11-24,CZK,0.16390000000000002,0.1673
4335,2017-11-27,CZK,0.1637,0.1671
4336,2017-11-28,CZK,0.1635,0.16690000000000002
4337,2017-11-29,CZK,0.16340000000000002,0.1668
4338,2017-11-30,CZK,0.1633,0.1665
4339,2017-12-01,CZK,0.1631,0.1663
4340,2017-12-04,CZK,0.163,0.16620000000000001
4341,2017-12-05,CZK,0.1626,0.1658
4342,2017-12-06,CZK,0.1623,0.1655
4343,2017-12-07,CZK,0.16290000000000002,0.1661
4344,2017-12-08,CZK,0.1632,0.16640000000000002
4345,2017-12-11,CZK,0.16290000000000002,0.1661
4346,2017-12-12,CZK,0.1626,0.1658
4347,2017-12-13,CZK,0.1626,0.1658
4348,2017-12-14,CZK,0.1628,0.166
4349,2017-12-15,CZK,0.1627,0.16590000000000002
4350,2017-12-18,CZK,0.1626,0.1658
4351,2017-12-19,CZK,0.1621,0.1653
4352,2017-12-20,CZK,0.16190000000000002,0.1651
4353,2017-12-21,CZK,0.1622,0.16540000000000002
4354,2017-12-22,CZK,0.16160000000000002,0.1648
4355,2017-12-27,CZK,0.161,0.1642
4356,2017-12-28,CZK,0.1603,0.1635
4357,2017-12-29,CZK,0.1618,0.165
4358,2018-01-02,CZK,0.1621,0.1653
4359,2018-01-03,CZK,0.16140000000000002,0.1646
4360,2018-01-04,CZK,0.16140000000000002,0.1646
4361,2018-01-05,CZK,0.1612,0.16440000000000002
4362,2018-01-08,CZK,0.161,0.1642
4363,2018-01-09,CZK,0.16160000000000002,0.1648
4364,2018-01-10,CZK,0.1621,0.1653
4365,2018-01-11,CZK,0.16190000000000002,0.1651
4366,2018-01-12,CZK,0.1618,0.165
4367,2018-01-15,CZK,0.16160000000000002,0.1648
4368,2018-01-16,CZK,0.16190000000000002,0.1651
4369,2018-01-17,CZK,0.1622,0.16540000000000002
4370,2018-01-18,CZK,0.1625,0.16570000000000001
4371,2018-01-19,CZK,0.1625,0.16570000000000001
4372,2018-01-22,CZK,0.1626,0.1658
4373,2018-01-23,CZK,0.1626,0.1658
4374,2018-01-24,CZK,0.1625,0.16570000000000001
4375,2018-01-25,CZK,0.16190000000000002,0.1651
4376,2018-01-26,CZK,0.16190000000000002,0.1651
4377,2018-01-29,CZK,0.16160000000000002,0.1648
4378,2018-01-30,CZK,0.1623,0.1655
4379,2018-01-31,CZK,0.16240000000000002,0.1656
4380,2018-02-01,CZK,0.1626,0.1658
4381,2018-02-02,CZK,0.1633,0.1665
4382,2018-02-05,CZK,0.1635,0.16690000000000002
4383,2018-02-06,CZK,0.16290000000000002,0.1661
4384,2018-02-07,CZK,0.16340000000000002,0.1668
4385,2018-02-08,CZK,0.1633,0.1665
4386,2018-02-09,CZK,0.1635,0.16690000000000002
4387,2018-02-12,CZK,0.1636,0.167
4388,2018-02-13,CZK,0.16290000000000002,0.1661
4389,2018-02-14,CZK,0.16290000000000002,0.1661
4390,2018-02-15,CZK,0.16290000000000002,0.1661
4391,2018-02-16,CZK,0.1622,0.16540000000000002
4392,2018-02-19,CZK,0.1626,0.1658
4393,2018-02-20,CZK,0.16190000000000002,0.1651
4394,2018-02-21,CZK,0.1621,0.1653
4395,2018-02-22,CZK,0.16290000000000002,0.1661
4396,2018-02-23,CZK,0.1633,0.16670000000000001
4397,2018-02-26,CZK,0.1631,0.1663
4398,2018-02-27,CZK,0.1627,0.16590000000000002
4399,2018-02-28,CZK,0.1625,0.16570000000000001
4400,2018-03-01,CZK,0.16290000000000002,0.1661
4401,2018-03-02,CZK,0.1632,0.16640000000000002
4402,2018-03-05,CZK,0.1633,0.16670000000000001
4403,2018-03-06,CZK,0.1635,0.16690000000000002
4404,2018-03-07,CZK,0.1631,0.1663
4405,2018-03-08,CZK,0.1633,0.1665
4406,2018-03-09,CZK,0.1637,0.1671
4407,2018-03-12,CZK,0.1633,0.1665
4408,2018-03-13,CZK,0.16340000000000002,0.1668
4409,2018-03-14,CZK,0.1636,0.167
4410,2018-03-15,CZK,0.1633,0.16670000000000001
4411,2018-03-16,CZK,0.16390000000000002,0.1673
4412,2018-03-19,CZK,0.164,0.16740000000000002
4413,2018-03-20,CZK,0.1642,0.1676
4414,2018-03-21,CZK,0.1647,0.1681
4415,2018-03-22,CZK,0.1652,0.1686
4416,2018-03-23,CZK,0.1643,0.16770000000000002
4417,2018-03-26,CZK,0.1646,0.168
4418,2018-03-27,CZK,0.1643,0.16770000000000002
4419,2018-03-28,CZK,0.1638,0.16720000000000002
4420,2018-03-29,CZK,0.1635,0.16690000000000002
4421,2018-03-30,CZK,0.1641,0.1675
4422,2018-04-03,CZK,0.1642,0.1676
4423,2018-04-04,CZK,0.16440000000000002,0.1678
4424,2018-04-05,CZK,0.1643,0.16770000000000002
4425,2018-04-06,CZK,0.16390000000000002,0.1673
4426,2018-04-09,CZK,0.1636,0.167
4427,2018-04-10,CZK,0.1638,0.16720000000000002
4428,2018-04-11,CZK,0.1637,0.1671
4429,2018-04-12,CZK,0.1638,0.16720000000000002
4430,2018-04-13,CZK,0.1635,0.16690000000000002
4431,2018-04-16,CZK,0.1632,0.16640000000000002
4432,2018-04-17,CZK,0.163,0.16620000000000001
4433,2018-04-18,CZK,0.163,0.16620000000000001
4434,2018-04-19,CZK,0.163,0.16620000000000001
4435,2018-04-20,CZK,0.163,0.16620000000000001
4436,2018-04-23,CZK,0.1628,0.166
4437,2018-04-24,CZK,0.1635,0.16690000000000002
4438,2018-04-25,CZK,0.1637,0.1671
4439,2018-04-26,CZK,0.1645,0.16790000000000002
4440,2018-04-27,CZK,0.1643,0.16770000000000002
4441,2018-04-30,CZK,0.1635,0.16690000000000002
4442,2018-05-02,CZK,0.1637,0.1671
4443,2018-05-04,CZK,0.1656,0.169
4444,2018-05-07,CZK,0.16490000000000002,0.1683
4445,2018-05-08,CZK,0.1651,0.1685
4446,2018-05-09,CZK,0.1658,0.16920000000000002
4447,2018-05-10,CZK,0.1652,0.1686
4448,2018-05-11,CZK,0.16490000000000002,0.1683
4449,2018-05-14,CZK,0.16540000000000002,0.1688
4450,2018-05-15,CZK,0.1656,0.169
4451,2018-05-16,CZK,0.16620000000000001,0.1696
4452,2018-05-17,CZK,0.16590000000000002,0.1693
4453,2018-05-18,CZK,0.16620000000000001,0.1696
4454,2018-05-21,CZK,0.1661,0.1695
4455,2018-05-22,CZK,0.16570000000000001,0.1691
4456,2018-05-23,CZK,0.1652,0.1686
4457,2018-05-24,CZK,0.1655,0.1689
4458,2018-05-25,CZK,0.1653,0.16870000000000002
4459,2018-05-28,CZK,0.16570000000000001,0.1691
4460,2018-05-29,CZK,0.16540000000000002,0.1688
4461,2018-05-30,CZK,0.1646,0.168
4462,2018-06-01,CZK,0.1653,0.16870000000000002
4463,2018-06-04,CZK,0.16540000000000002,0.1688
4464,2018-06-05,CZK,0.165,0.16840000000000002
4465,2018-06-06,CZK,0.1653,0.16870000000000002
4466,2018-06-07,CZK,0.1648,0.16820000000000002
4467,2018-06-08,CZK,0.1646,0.168
4468,2018-06-11,CZK,0.1642,0.1676
4469,2018-06-12,CZK,0.1645,0.16790000000000002
4470,2018-06-13,CZK,0.165,0.16840000000000002
4471,2018-06-14,CZK,0.1645,0.16790000000000002
4472,2018-06-15,CZK,0.1648,0.16820000000000002
4473,2018-06-18,CZK,0.1648,0.16820000000000002
4474,2018-06-19,CZK,0.16490000000000002,0.1683
4475,2018-06-20,CZK,0.1653,0.16870000000000002
4476,2018-06-21,CZK,0.1653,0.16870000000000002
4477,2018-06-22,CZK,0.16570000000000001,0.1691
4478,2018-06-25,CZK,0.16570000000000001,0.1691
4479,2018-06-26,CZK,0.16570000000000001,0.1691
4480,2018-06-27,CZK,0.16570000000000001,0.1691
4481,2018-06-28,CZK,0.16620000000000001,0.1696
4482,2018-06-29,CZK,0.1663,0.16970000000000002
4483,2018-07-02,CZK,0.1665,0.1699
4484,2018-07-03,CZK,0.1671,0.1705
4485,2018-07-04,CZK,0.16640000000000002,0.1698
4486,2018-07-05,CZK,0.16640000000000002,0.1698
4487,2018-07-06,CZK,0.16590000000000002,0.1693
4488,2018-07-09,CZK,0.1665,0.1699
4489,2018-07-10,CZK,0.16540000000000002,0.1688
4490,2018-07-11,CZK,0.1651,0.1685
4491,2018-07-12,CZK,0.1651,0.1685
4492,2018-07-13,CZK,0.165,0.16840000000000002
4493,2018-07-16,CZK,0.165,0.16840000000000002
4494,2018-07-17,CZK,0.1647,0.1681
4495,2018-07-18,CZK,0.1643,0.16770000000000002
4496,2018-07-19,CZK,0.165,0.16840000000000002
4497,2018-07-20,CZK,0.1656,0.169
4498,2018-07-23,CZK,0.1653,0.16870000000000002
4499,2018-07-24,CZK,0.16570000000000001,0.1691
4500,2018-07-25,CZK,0.16590000000000002,0.1693
4501,2018-07-26,CZK,0.16590000000000002,0.1693
4502,2018-07-27,CZK,0.16540000000000002,0.1688
4503,2018-07-30,CZK,0.1655,0.1689
4504,2018-07-31,CZK,0.1651,0.1685
4505,2018-08-01,CZK,0.1656,0.169
4506,2018-08-02,CZK,0.1651,0.1685
4507,2018-08-03,CZK,0.1648,0.16820000000000002
4508,2018-08-06,CZK,0.16440000000000002,0.1678
4509,2018-08-07,CZK,0.1646,0.168
4510,2018-08-08,CZK,0.1643,0.16770000000000002
4511,2018-08-09,CZK,0.1648,0.16820000000000002
4512,2018-08-10,CZK,0.1656,0.169
4513,2018-08-13,CZK,0.1656,0.169
4514,2018-08-14,CZK,0.1656,0.169
4515,2018-08-16,CZK,0.1655,0.1689
4516,2018-08-17,CZK,0.1656,0.169
4517,2018-08-20,CZK,0.1655,0.1689
4518,2018-08-21,CZK,0.16590000000000002,0.1693
4519,2018-08-22,CZK,0.16540000000000002,0.1688
4520,2018-08-23,CZK,0.1648,0.16820000000000002
4521,2018-08-24,CZK,0.1648,0.16820000000000002
4522,2018-08-27,CZK,0.16440000000000002,0.1678
4523,2018-08-28,CZK,0.16440000000000002,0.1678
4524,2018-08-29,CZK,0.1643,0.16770000000000002
4525,2018-08-30,CZK,0.1648,0.16820000000000002
4526,2018-08-31,CZK,0.1651,0.1685
4527,2018-09-03,CZK,0.1648,0.16820000000000002
4528,2018-09-04,CZK,0.165,0.16840000000000002
4529,2018-09-05,CZK,0.1656,0.169
4530,2018-09-06,CZK,0.1661,0.1695
4531,2018-09-07,CZK,0.1663,0.16970000000000002
4532,2018-09-10,CZK,0.16620000000000001,0.1696
4533,2018-09-11,CZK,0.16670000000000001,0.1701
4534,2018-09-12,CZK,0.1663,0.16970000000000002
4535,2018-09-13,CZK,0.167,0.1704
4536,2018-09-14,CZK,0.16690000000000002,0.1703
4537,2018-09-17,CZK,0.16720000000000002,0.1706
4538,2018-09-18,CZK,0.16720000000000002,0.1706
4539,2018-09-19,CZK,0.16720000000000002,0.1706
4540,2018-09-20,CZK,0.1668,0.17020000000000002
4541,2018-09-21,CZK,0.16640000000000002,0.1698
4542,2018-09-24,CZK,0.16640000000000002,0.1698
4543,2018-09-25,CZK,0.1663,0.16970000000000002
4544,2018-09-26,CZK,0.1658,0.16920000000000002
4545,2018-09-27,CZK,0.1651,0.1685
4546,2018-09-28,CZK,0.1645,0.16790000000000002
4547,2018-10-01,CZK,0.1642,0.1676
4548,2018-10-02,CZK,0.16440000000000002,0.1678
4549,2018-10-03,CZK,0.16490000000000002,0.1683
4550,2018-10-04,CZK,0.1651,0.1685
4551,2018-10-05,CZK,0.1652,0.1686
4552,2018-10-08,CZK,0.16540000000000002,0.1688
4553,2018-10-09,CZK,0.1655,0.1689
4554,2018-10-10,CZK,0.1655,0.1689
4555,2018-10-11,CZK,0.1651,0.1685
4556,2018-10-12,CZK,0.1652,0.1686
4557,2018-10-15,CZK,0.16490000000000002,0.1683
4558,2018-10-16,CZK,0.1648,0.16820000000000002
4559,2018-10-17,CZK,0.1643,0.16770000000000002
4560,2018-10-18,CZK,0.16440000000000002,0.1678
4561,2018-10-19,CZK,0.1645,0.16790000000000002
4562,2018-10-22,CZK,0.1646,0.168
4563,2018-10-23,CZK,0.16440000000000002,0.1678
4564,2018-10-24,CZK,0.1646,0.168
4565,2018-10-25,CZK,0.165,0.16840000000000002
4566,2018-10-26,CZK,0.1652,0.1686
4567,2018-10-29,CZK,0.1652,0.1686
4568,2018-10-30,CZK,0.1655,0.1689
4569,2018-10-31,CZK,0.1656,0.169
4570,2018-11-02,CZK,0.16570000000000001,0.1691
4571,2018-11-05,CZK,0.1656,0.169
4572,2018-11-06,CZK,0.1652,0.1686
4573,2018-11-07,CZK,0.165,0.16840000000000002
4574,2018-11-08,CZK,0.1641,0.1675
4575,2018-11-09,CZK,0.1638,0.16720000000000002
4576,2018-11-12,CZK,0.1638,0.16720000000000002
4577,2018-11-13,CZK,0.16390000000000002,0.1673
4578,2018-11-14,CZK,0.1638,0.16720000000000002
4579,2018-11-15,CZK,0.16340000000000002,0.1668
4580,2018-11-16,CZK,0.1635,0.16690000000000002
4581,2018-11-19,CZK,0.164,0.16740000000000002
4582,2018-11-20,CZK,0.1647,0.1681
4583,2018-11-21,CZK,0.1641,0.1675
4584,2018-11-22,CZK,0.1638,0.16720000000000002
4585,2018-11-23,CZK,0.1637,0.1671
4586,2018-11-26,CZK,0.1636,0.167
4587,2018-11-27,CZK,0.16390000000000002,0.1673
4588,2018-11-28,CZK,0.1638,0.16720000000000002
4589,2018-11-29,CZK,0.1638,0.16720000000000002
4590,2018-11-30,CZK,0.1636,0.167
4591,2018-12-03,CZK,0.1636,0.167
4592,2018-12-04,CZK,0.1633,0.16670000000000001
4593,2018-12-05,CZK,0.1635,0.16690000000000002
4594,2018-12-06,CZK,0.1636,0.167
4595,2018-12-07,CZK,0.1636,0.167
4596,2018-12-10,CZK,0.1641,0.1675
4597,2018-12-11,CZK,0.1642,0.1676
4598,2018-12-12,CZK,0.1645,0.16790000000000002
4599,2018-12-13,CZK,0.1647,0.1681
4600,2018-12-14,CZK,0.1646,0.168
4601,2018-12-17,CZK,0.16490000000000002,0.1683
4602,2018-12-18,CZK,0.16440000000000002,0.1678
4603,2018-12-19,CZK,0.1646,0.168
4604,2018-12-20,CZK,0.1647,0.1681
4605,2018-12-21,CZK,0.1645,0.16790000000000002
4606,2018-12-24,CZK,0.1641,0.1675
4607,2018-12-27,CZK,0.1638,0.16720000000000002
4608,2018-12-28,CZK,0.16440000000000002,0.1678
4609,2018-12-31,CZK,0.1653,0.16870000000000002
4610,2019-01-02,CZK,0.1656,0.169
4611,2019-01-03,CZK,0.1651,0.1685
4612,2019-01-04,CZK,0.1656,0.169
4613,2019-01-07,CZK,0.16590000000000002,0.1693
4614,2019-01-08,CZK,0.16620000000000001,0.1696
4615,2019-01-09,CZK,0.166,0.1694
4616,2019-01-10,CZK,0.16570000000000001,0.1691
4617,2019-01-11,CZK,0.1661,0.1695
4618,2019-01-14,CZK,0.16620000000000001,0.1696
4619,2019-01-15,CZK,0.166,0.1694
4620,2019-01-16,CZK,0.1661,0.1695
4621,2019-01-17,CZK,0.1658,0.16920000000000002
4622,2019-01-18,CZK,0.1661,0.1695
4623,2019-01-21,CZK,0.166,0.1694
4624,2019-01-22,CZK,0.16590000000000002,0.1693
4625,2019-01-23,CZK,0.1655,0.1689
4626,2019-01-24,CZK,0.1653,0.16870000000000002
4627,2019-01-25,CZK,0.1651,0.1685
4628,2019-01-28,CZK,0.1653,0.16870000000000002
4629,2019-01-29,CZK,0.16490000000000002,0.1683
4630,2019-01-30,CZK,0.165,0.16840000000000002
4631,2019-01-31,CZK,0.1645,0.16790000000000002
4632,2019-02-01,CZK,0.1637,0.1671
4633,2019-02-04,CZK,0.16490000000000002,0.1683
4634,2019-02-05,CZK,0.1648,0.16820000000000002
4635,2019-02-06,CZK,0.1652,0.1686
4636,2019-02-07,CZK,0.1647,0.1681
4637,2019-02-08,CZK,0.1651,0.1685
4638,2019-02-11,CZK,0.1653,0.16870000000000002
4639,2019-02-12,CZK,0.16540000000000002,0.1688
4640,2019-02-13,CZK,0.1655,0.1689
4641,2019-02-14,CZK,0.166,0.1694
